598	317	414	596	457	464
604	658	457	468	650	66
422	246	324	357	404	626
107	8	589	622	503	339
554	478	8	476	340	449
620	546	544	228	448	249
327	583	288	189	144	308
438	16	574	226	236	202
628	263	151	442	553	102
46	218	409	330	144	42
182	115	550	311	604	63
317	343	258	254	444	27
337	282	377	305	635	96
565	10	455	663	57	645
184	325	224	299	519	498
491	545	640	62	231	338
404	501	37	486	383	509
3	503	167	517	203	582
615	393	650	232	125	98
152	228	81	297	47	200
642	159	272	568	511	12
197	346	10	109	652	502
531	310	468	297	230	182
533	25	432	464	124	544
125	346	262	148	281	346
313	192	373	367	164	269
71	487	479	539	133	187
398	338	15	49	627	638
530	564	213	665	150	421
31	144	132	544	146	408
279	91	298	79	207	300
555	383	571	552	393	591
437	375	565	294	289	653
450	129	530	383	224	507
602	340	204	593	355	113
136	51	159	500	66	559
554	384	524	479	335	66
65	117	516	159	373	15
514	472	196	235	618	572
557	465	68	137	264	125
120	558	229	422	127	337
93	22	107	625	76	585
9	438	103	547	162	173
38	122	271	435	619	597
176	298	509	477	66	144
249	453	447	273	600	583
397	345	475	123	118	93
464	421	408	74	456	218
619	5	560	243	601	519
294	107	37	294	467	177
142	21	14	348	157	601
179	424	574	441	423	272
485	391	214	38	574	304
534	378	227	99	576	64
40	309	211	140	135	595
578	577	239	329	502	652
655	23	77	212	488	252
7	320	141	443	58	4
469	483	460	376	445	207
133	77	445	237	381	86
125	485	570	604	505	303
223	352	46	556	169	343
661	458	559	531	70	451
532	287	648	637	257	83
339	98	546	606	380	77
245	151	522	561	169	304
371	80	225	20	375	161
98	90	217	289	361	507
204	32	362	161	658	615
502	638	115	288	240	366
653	125	77	22	317	145
229	546	63	396	139	631
487	188	273	46	136	487
34	142	460	36	91	483
129	232	104	297	221	180
306	531	411	309	541	383
656	480	573	195	594	544
170	658	529	340	256	524
50	516	652	588	619	185
545	391	256	301	243	629
307	364	91	320	378	265
393	350	551	308	551	362
297	98	542	205	537	595
25	510	633	501	46	628
583	238	306	467	100	572
249	175	264	326	334	230
101	326	452	338	469	646
388	383	293	96	526	216
460	344	76	147	433	558
247	129	334	540	450	373
599	231	657	570	141	16
518	266	604	61	628	78
545	627	38	187	370	319
28	553	93	149	285	170
266	352	334	267	523	153
98	99	269	315	560	557
331	38	233	658	229	161
171	508	490	392	155	35
199	355	112	261	652	461
54	662	332	658	175	337
410	122	138	454	24	90
10	236	265	148	189	369
51	419	427	116	292	247
335	468	375	586	414	143
464	654	9	116	1	176
490	425	3	538	527	81
426	507	217	439	41	666
32	122	475	663	349	481
224	260	330	178	62	226
133	377	94	257	267	444
62	410	258	28	566	155
520	534	371	110	123	318
178	51	17	60	447	396
619	143	130	626	599	520
526	374	251	529	640	203
350	511	252	605	316	591
125	226	627	55	504	519
293	396	12	311	70	200
354	413	345	255	634	517
405	375	443	161	560	379
366	645	622	327	298	372
569	109	5	485	40	319
89	2	284	24	17	538
474	14	124	338	482	411
164	283	340	457	510	452
621	112	634	606	502	492
212	610	580	311	346	580
1	132	158	109	526	68
335	32	305	153	648	34
319	577	580	183	382	342
286	294	409	442	655	374
189	451	206	122	559	410
405	350	644	100	210	584
660	606	644	97	241	55
280	22	518	13	662	663
220	506	163	139	504	246
628	98	129	339	335	275
91	56	626	502	400	432
556	649	493	327	642	282
381	633	377	550	103	360
169	655	228	622	53	513
323	133	435	634	554	235
70	579	322	315	567	190
213	551	73	530	378	292
3	467	13	634	120	387
27	589	573	273	390	108
59	637	349	78	337	248
593	265	264	366	250	53
603	642	589	243	468	511
482	472	561	261	266	396
204	452	76	626	631	540
108	310	138	339	140	406
617	648	141	269	45	46
155	384	13	233	452	502
392	621	70	607	203	529
197	243	249	373	154	300
487	162	63	647	597	81
199	629	164	642	641	319
208	531	318	610	546	218
635	96	545	312	406	9
430	142	21	231	597	478
287	340	248	106	86	120
322	21	149	79	446	148
87	108	650	129	517	522
627	213	269	534	474	455
8	446	442	399	654	2
236	490	445	297	167	526
323	397	418	135	1	319
447	367	95	646	384	55
422	465	443	520	663	117
36	624	502	13	309	358
436	416	422	234	163	580
558	200	11	423	132	141
315	311	342	483	194	432
408	569	548	436	493	136
81	81	247	179	191	211
9	227	561	621	534	382
540	66	554	634	69	372
385	590	238	165	339	540
61	529	375	396	164	249
610	218	175	405	79	611
364	35	528	111	60	546
335	665	239	508	148	441
258	646	419	178	570	653
436	489	452	189	73	524
471	230	207	446	555	158
551	142	93	598	537	573
597	232	414	655	186	443
1	291	327	500	532	406
371	229	363	284	442	490
242	61	336	1	208	515
394	416	549	296	660	442
40	268	43	82	509	17
475	41	8	201	365	44
330	600	489	623	109	476
29	610	565	585	10	570
661	366	206	149	342	439
657	281	530	564	656	19
607	490	496	336	38	310
597	168	214	586	660	654
205	418	239	591	14	251
327	435	277	361	310	207
631	449	188	171	29	558
1	607	370	139	67	551
307	617	508	482	69	610
75	631	366	307	416	159
157	109	289	351	479	173
268	528	263	265	287	274
593	177	568	536	100	510
389	61	345	206	606	514
609	154	93	507	128	618
300	464	27	629	161	504
378	62	119	458	408	649
499	310	161	487	508	476
472	615	291	326	322	420
503	495	500	651	119	576
359	239	573	206	68	451
45	350	304	550	416	129
555	156	438	398	74	355
203	297	581	108	378	325
303	279	168	235	340	371
275	612	552	224	17	469
423	42	367	610	215	188
466	570	403	240	324	457
197	263	203	201	647	232
375	267	478	260	587	149
394	166	444	428	520	599
235	647	276	523	443	9
622	538	4	577	244	574
295	535	549	94	571	586
77	20	513	547	204	129
62	76	647	650	260	18
288	165	97	324	94	340
430	376	459	37	162	452
322	82	434	293	438	602
446	23	636	106	402	397
364	463	410	395	15	608
51	204	83	380	264	477
68	35	564	7	57	187
408	87	331	358	376	538
411	569	105	148	618	36
154	164	10	347	250	118
663	236	310	113	589	465
475	445	416	374	105	62
44	360	189	23	381	225
434	434	289	612	145	536
594	268	487	23	310	295
323	574	166	433	351	606
627	608	274	583	191	207
173	500	429	73	596	331
600	455	187	58	662	20
631	12	51	211	79	579
233	141	490	409	117	187
624	508	501	72	197	457
110	295	521	508	391	601
564	153	614	213	382	369
95	391	184	488	8	615
254	122	570	264	401	252
179	66	253	335	599	136
421	488	444	302	114	502
214	30	23	176	261	145
80	551	509	84	512	411
255	214	275	653	429	352
589	139	338	191	263	216
41	107	610	410	550	279
135	634	335	128	562	140
15	580	90	216	556	593
515	421	403	197	640	374
378	122	114	100	581	117
15	228	281	4	47	115
37	431	3	310	579	71
128	27	632	342	249	363
576	223	498	527	593	43
519	326	40	405	567	448
4	2	331	520	394	231
211	579	319	640	370	281
548	287	397	376	306	153
473	523	448	32	236	503
451	247	467	23	178	10
31	275	588	435	302	589
89	156	203	356	163	130
199	607	587	487	297	294
381	631	406	235	475	152
562	657	640	44	616	555
229	497	481	267	655	271
49	185	451	275	156	511
644	502	584	598	440	641
330	503	637	259	169	345
271	209	278	410	628	140
463	478	169	428	470	654
101	96	306	238	291	616
212	599	189	323	492	520
531	66	457	460	229	490
649	556	581	447	315	426
434	616	654	459	242	273
122	534	80	646	518	285
343	200	337	602	124	379
266	380	502	309	631	411
68	408	264	570	410	465
314	392	289	235	387	662
63	296	202	358	436	48
652	607	192	170	518	187
354	647	301	89	177	325
639	544	110	621	593	483
480	338	404	460	615	222
126	281	596	516	116	102
307	33	343	371	308	163
469	570	423	128	8	255
662	591	466	20	161	459
400	368	284	452	528	374
415	93	107	522	603	495
98	346	91	251	262	70
457	508	479	310	101	426
490	336	314	365	163	59
336	75	463	328	104	257
520	236	236	578	123	34
107	601	246	479	617	466
12	14	304	488	621	428
291	431	300	227	236	131
147	613	5	64	12	260
614	424	474	162	144	545
113	107	89	397	560	190
65	420	425	353	437	321
650	560	340	399	428	52
623	146	429	62	549	48
544	450	586	456	76	44
202	615	452	141	125	583
60	350	72	222	416	596
644	54	79	218	388	582
19	99	337	642	661	484
144	316	278	305	617	198
492	131	118	105	437	220
25	269	615	509	567	273
316	309	417	409	130	506
499	223	558	159	435	364
580	468	583	601	502	340
362	580	10	201	492	123
424	397	270	549	402	536
421	416	292	137	375	462
397	127	203	216	625	4
28	647	580	614	609	490
76	118	122	451	265	47
500	180	56	450	129	648
181	47	42	495	17	75
27	24	339	251	308	448
611	556	408	91	571	517
199	58	476	247	412	311
438	584	603	662	330	446
105	492	530	420	59	95
189	164	385	575	250	146
586	559	35	345	637	139
268	144	4	626	511	51
119	242	247	434	13	43
108	410	175	93	237	187
256	83	545	20	201	518
129	503	166	196	338	278
507	23	315	317	468	655
652	180	512	549	560	559
291	367	382	398	169	611
136	222	632	350	543	343
618	616	225	14	4	348
311	77	199	198	598	646
557	204	223	521	400	77
647	597	342	457	513	488
515	28	159	106	494	663
612	44	555	486	135	102
562	398	83	461	469	419
613	42	292	229	119	191
463	146	320	435	534	124
470	349	177	196	172	306
324	366	180	331	395	626
484	520	489	664	350	379
370	113	601	407	256	145
632	384	80	543	49	461
452	622	132	647	351	300
254	75	599	217	365	268
620	370	583	321	564	611
550	41	21	98	181	118
305	258	102	591	46	15
520	464	642	601	205	340
6	250	7	436	538	323
480	283	257	73	51	476
39	635	492	241	421	566
43	485	184	665	625	446
105	252	196	468	435	51
601	508	320	388	621	270
294	271	134	245	113	243
266	517	665	256	492	655
23	458	615	275	68	99
458	312	278	309	640	473
293	459	427	476	19	617
258	381	584	103	433	529
393	582	267	440	24	397
62	272	214	537	335	510
311	145	350	156	645	10
466	328	661	384	306	274
16	60	239	583	589	179
497	635	55	461	282	239
168	560	183	378	447	119
628	76	4	482	341	276
666	114	479	371	27	198
502	623	407	5	368	389
271	86	382	217	183	571
264	409	406	463	554	344
153	581	347	462	70	305
657	39	329	407	246	24
130	525	655	666	131	408
349	465	74	69	566	643
358	332	240	597	410	413
400	541	428	646	641	591
350	48	87	121	436	456
649	110	188	327	63	125
329	366	307	398	651	406
248	390	5	130	6	61
397	461	658	380	576	343
194	156	277	315	430	125
397	139	497	656	616	33
572	343	395	591	187	636
458	650	176	101	228	290
532	471	495	150	387	151
59	278	616	291	92	234
486	498	445	587	319	160
131	187	341	104	25	546
385	53	314	523	71	179
629	589	515	164	463	522
51	492	154	81	84	575
330	201	506	462	210	158
224	570	74	288	300	39
654	50	482	195	314	510
126	177	505	601	213	595
541	134	532	143	115	289
88	572	425	346	643	195
346	477	350	70	299	128
450	519	18	60	399	111
521	183	219	109	430	210
125	382	457	314	369	529
475	626	397	33	28	395
10	619	570	447	379	604
306	145	367	50	145	543
313	639	6	488	419	21
448	128	386	6	198	636
469	325	613	147	395	577
537	193	614	316	197	310
145	242	26	339	59	155
290	200	572	351	551	71
429	430	193	329	388	80
232	413	466	50	390	594
643	304	181	198	188	265
214	441	527	357	455	509
280	173	341	543	43	505
401	160	516	363	149	262
214	69	184	130	629	150
149	563	149	519	534	148
118	351	231	505	376	320
511	310	184	328	198	201
442	339	194	613	410	303
457	367	612	332	172	211
438	361	108	609	370	102
206	298	382	189	68	381
583	25	163	408	400	521
337	527	16	625	581	639
33	156	596	413	274	237
284	299	178	387	276	580
364	141	350	565	41	147
398	399	278	341	536	483
64	164	545	340	524	640
229	650	653	250	168	271
619	357	169	541	1	538
314	290	148	154	410	328
263	284	659	7	357	110
67	364	501	139	12	343
465	658	261	113	560	84
439	58	490	64	628	389
443	201	13	427	336	76
73	29	608	185	180	222
314	294	56	68	555	63
399	123	650	415	563	61
131	73	647	317	14	212
42	364	645	440	530	233
448	415	33	431	90	261
43	483	260	4	276	462
607	479	251	369	172	533
640	352	225	432	643	118
627	337	371	665	480	164
464	373	484	438	317	1
116	261	113	326	382	543
257	629	256	536	178	478
73	28	276	93	95	617
182	606	397	535	207	256
124	511	655	25	306	314
483	125	251	46	63	78
458	274	415	328	434	306
224	56	382	188	94	448
268	628	394	349	6	470
503	102	401	108	256	46
496	540	331	46	185	67
12	518	459	74	299	492
147	260	518	415	516	368
615	308	5	547	520	621
618	586	344	661	533	15
432	435	292	25	583	456
618	484	578	632	579	36
116	232	253	613	413	504
549	655	452	199	369	596
517	213	583	576	472	301
504	9	443	210	169	54
93	630	512	503	621	490
489	607	216	324	369	569
197	419	429	452	439	320
145	639	570	154	637	424
607	281	194	496	114	140
48	141	273	580	33	298
82	285	619	202	639	402
577	196	87	18	513	607
352	609	622	652	69	431
388	513	74	567	43	42
658	327	214	387	432	452
323	316	243	26	426	420
661	605	408	236	552	274
292	218	333	483	498	548
412	654	143	105	260	410
473	89	405	146	656	416
210	481	373	149	575	481
491	504	187	580	209	326
27	14	487	376	382	650
41	340	288	237	56	186
631	452	77	322	436	481
467	74	563	491	115	144
81	587	443	564	422	485
609	162	658	256	658	610
665	32	316	293	433	66
112	150	288	279	245	219
319	143	615	636	206	422
372	25	528	193	266	223
128	432	121	232	541	230
640	190	644	640	246	325
390	233	349	648	571	195
238	94	59	476	149	579
269	291	12	511	356	83
273	48	451	446	474	309
65	239	122	489	511	538
522	251	534	587	247	594
117	430	45	126	16	113
247	55	478	514	24	54
146	630	438	473	495	68
216	583	123	190	139	590
453	489	372	501	580	523
419	84	485	656	263	177
245	233	634	305	9	408
27	29	557	147	469	113
162	449	478	83	333	305
503	285	161	80	236	593
393	424	147	506	319	493
345	513	266	91	445	612
261	666	363	573	477	47
417	297	376	394	350	437
369	419	386	487	470	513
317	80	451	146	6	152
392	112	356	124	530	293
171	103	499	404	510	218
590	31	368	317	228	274
233	500	492	641	509	183
657	511	373	143	375	115
2	519	379	571	614	472
571	182	408	502	98	17
126	328	167	110	484	276
170	392	311	344	653	97
416	205	294	473	309	71
200	403	33	548	403	248
268	95	465	447	244	105
461	584	408	11	599	167
605	353	98	326	95	468
125	599	401	431	110	79
71	559	190	348	98	591
354	506	634	444	16	19
407	357	166	407	300	513
178	526	554	302	532	450
32	337	212	147	83	90
520	372	543	322	432	327
223	159	201	580	108	345
496	292	2	39	271	625
277	197	373	279	226	496
619	305	513	309	195	594
564	400	141	314	482	578
605	393	562	543	300	661
71	276	83	468	533	25
560	158	609	257	578	58
240	546	268	485	469	410
205	468	382	620	660	223
224	173	596	413	274	300
55	376	485	259	330	603
358	54	251	60	570	120
663	607	579	416	606	139
376	461	599	236	221	248
385	222	554	455	371	512
302	537	141	570	13	193
586	626	39	122	341	408
277	140	22	620	482	254
572	284	644	333	520	499
594	384	224	452	316	84
367	306	319	543	447	386
640	524	495	191	529	30
230	406	622	108	38	140
545	361	573	42	254	636
544	508	417	541	346	623
418	322	590	660	226	256
333	260	262	357	128	383
425	337	655	475	154	664
593	4	312	44	259	552
388	445	193	361	286	164
178	433	637	323	203	186
604	601	502	172	348	638
63	577	85	430	164	253
663	125	492	3	159	648
432	398	592	167	88	435
315	201	435	117	225	640
630	64	47	395	363	16
115	3	219	92	545	284
198	160	574	200	80	413
219	18	531	347	263	462
32	183	53	51	156	13
561	541	3	214	662	456
360	424	652	294	428	83
451	51	650	138	304	256
254	227	560	32	632	513
490	577	340	663	12	540
51	232	638	494	224	352
603	648	157	533	543	9
68	586	587	364	51	100
187	319	604	504	235	270
648	371	38	153	152	626
386	199	122	288	640	73
136	70	654	186	527	398
276	150	640	626	555	135
225	340	613	621	366	645
410	145	548	66	417	227
283	533	285	415	330	495
316	537	421	646	583	166
196	148	591	78	182	124
373	250	327	139	344	350
246	477	543	382	259	146
456	61	393	131	433	534
576	417	46	270	39	376
34	585	56	640	277	453
282	145	227	79	361	406
572	287	544	62	264	116
392	306	90	366	183	301
120	330	201	652	233	543
15	651	598	617	203	318
210	155	589	612	171	398
663	512	295	79	250	321
399	6	242	219	497	369
365	507	437	168	32	407
70	599	538	535	354	639
520	431	54	482	50	171
206	414	146	652	247	59
307	32	494	188	332	276
455	10	300	420	245	204
531	415	398	375	414	9
12	331	488	568	250	582
431	29	83	170	245	228
532	428	622	25	584	578
498	79	615	67	138	473
595	335	558	274	31	66
335	437	201	519	397	560
53	216	60	363	368	121
187	302	82	518	514	319
212	607	599	392	462	18
554	70	258	351	247	642
557	334	277	204	163	645
163	437	622	410	645	282
373	227	524	329	510	9
83	658	349	43	558	506
287	264	57	192	339	464
452	286	245	558	137	92
351	505	495	14	563	226
422	638	120	489	382	501
183	267	240	497	646	421
271	190	468	591	641	324
490	207	135	471	38	223
126	459	380	300	289	381
492	499	487	507	162	155
485	246	585	629	553	287
190	643	402	362	425	138
523	452	347	280	75	370
580	61	509	351	464	605
492	26	549	250	176	21
380	524	7	596	506	554
398	627	515	24	70	663
88	254	85	296	169	149
283	160	480	284	637	311
251	395	634	607	445	604
88	208	616	286	425	79
241	532	243	108	592	92
485	548	593	123	220	498
331	521	212	486	419	591
280	192	418	655	479	206
102	87	164	303	659	218
395	18	369	555	253	79
331	88	364	239	203	317
376	350	509	24	183	292
171	178	128	603	600	134
374	327	526	488	102	395
439	396	546	9	531	489
20	280	31	467	311	208
154	570	588	241	559	534
324	74	557	273	632	567
560	5	487	21	91	495
327	513	601	384	275	423
44	217	653	232	130	10
392	499	514	390	340	339
115	591	489	229	386	236
658	112	129	484	357	400
330	116	533	401	205	330
531	208	228	37	32	609
510	544	186	635	380	561
608	473	104	26	445	576
334	6	651	212	424	134
26	630	428	81	485	400
299	263	183	431	154	64
583	184	286	630	626	309
18	430	408	358	333	57
6	167	577	554	212	578
73	134	418	153	418	375
411	294	294	602	102	52
58	25	507	431	35	443
481	406	108	163	620	206
580	192	330	366	666	183
397	410	229	278	38	301
307	606	442	487	507	413
569	587	635	561	344	648
174	602	287	533	361	631
124	273	619	301	182	409
430	315	524	11	274	277
234	353	197	439	412	607
666	402	95	594	218	506
447	253	433	497	98	317
198	507	370	136	349	333
419	36	307	189	49	631
256	100	261	326	176	585
575	80	612	3	222	176
327	591	255	536	364	347
545	445	585	354	536	240
205	532	238	294	165	493
653	454	625	157	69	85
109	453	134	75	424	192
481	115	584	206	191	309
231	400	291	31	92	151
9	286	231	294	130	636
642	4	250	388	583	461
256	262	600	290	70	404
2	636	468	563	514	378
419	375	291	74	119	488
524	171	254	115	634	603
457	256	555	318	529	120
137	16	177	525	367	389
274	31	506	120	300	537
638	79	491	331	97	327
131	512	224	440	26	567
313	548	265	389	67	303
448	213	138	120	84	529
115	265	370	178	240	516
99	666	505	357	62	479
537	226	17	106	329	236
114	533	19	230	55	174
304	295	270	288	408	244
582	566	295	219	35	314
115	492	208	49	658	562
569	217	315	223	69	3
470	172	573	552	366	204
43	510	411	537	385	395
514	14	564	560	119	345
488	326	95	613	329	100
385	609	260	473	655	526
95	378	298	651	231	33
212	480	426	577	445	368
514	514	513	449	281	595
560	430	393	58	277	143
98	8	441	88	611	403
428	337	549	555	612	476
267	428	26	296	390	137
167	556	18	445	217	200
236	509	561	247	239	533
383	542	129	383	105	179
320	579	190	281	578	469
195	397	344	654	3	176
339	364	487	149	380	399
434	593	423	94	556	186
300	186	349	250	177	325
558	165	273	546	408	253
148	7	446	398	202	326
618	383	4	199	184	142
376	449	161	360	524	343
629	432	583	359	490	225
595	466	204	89	162	5
541	37	14	363	182	575
179	45	483	76	194	568
370	515	150	383	153	280
635	279	436	526	42	457
84	553	414	588	627	499
649	314	565	223	287	223
519	340	590	453	425	476
496	626	644	319	496	565
571	582	319	369	200	184
441	263	178	192	107	522
81	222	216	561	129	138
309	195	502	464	380	158
209	288	580	195	539	661
571	654	487	325	629	621
550	475	631	217	542	138
252	132	131	185	560	433
507	125	144	438	544	636
74	210	15	56	425	318
37	437	268	557	561	179
582	30	73	202	52	61
471	637	326	640	326	202
308	455	38	286	4	272
206	269	424	277	186	285
25	70	331	499	656	436
656	263	366	595	420	287
148	497	273	355	263	435
142	551	1	23	540	31
252	445	330	66	580	638
260	205	257	202	481	224
391	348	208	79	552	92
426	162	76	312	73	589
288	509	28	462	47	284
513	518	340	601	291	656
424	523	654	402	48	217
122	523	552	224	434	192
454	524	428	621	518	471
620	607	152	448	148	150
595	480	40	155	111	536
500	118	586	533	111	101
556	158	354	594	311	482
493	304	464	168	170	196
102	342	596	283	22	224
24	632	41	44	132	501
518	139	259	487	272	260
141	526	546	526	433	258
553	154	82	515	219	436
239	65	93	263	308	136
568	602	242	215	591	662
378	190	52	150	53	62
527	413	614	192	498	417
489	399	66	273	501	273
565	557	176	199	506	640
114	625	546	507	556	474
478	342	163	463	121	207
602	551	435	225	143	29
464	64	174	435	339	242
216	161	511	116	391	280
433	442	585	164	500	546
654	490	597	73	657	249
139	119	83	306	602	206
169	135	549	420	107	518
273	631	569	110	222	516
624	176	641	216	659	59
27	522	132	175	271	574
623	604	180	60	248	486
130	499	443	112	505	204
315	642	360	228	591	344
255	442	84	290	355	149
48	343	348	434	364	33
38	545	140	297	250	362
388	61	605	386	419	504
405	348	402	547	141	53
162	464	400	510	540	341
176	130	369	226	298	653
535	28	91	161	594	70
96	637	282	200	67	633
201	217	257	434	661	134
21	169	422	444	216	312
333	568	483	69	87	622
118	331	387	526	249	344
271	292	186	413	348	73
654	489	8	28	624	388
504	235	561	535	316	259
279	398	195	219	352	184
9	62	61	530	538	45
642	630	512	67	650	556
245	273	342	197	448	395
333	302	633	487	64	15
314	32	277	285	91	73
195	292	317	450	183	498
131	11	248	209	594	345
549	647	407	155	382	75
14	207	395	522	594	253
522	416	43	498	468	254
49	659	40	542	625	81
59	569	620	171	160	315
195	519	175	89	432	174
199	633	39	122	425	396
377	557	247	104	427	653
436	342	536	659	379	224
304	589	257	35	384	176
130	387	361	600	524	141
117	471	408	533	490	536
179	590	655	237	632	560
152	544	169	85	487	250
163	447	650	319	441	204
494	272	528	280	566	431
435	273	361	504	545	543
227	14	619	26	511	470
353	434	611	544	634	509
123	36	204	25	460	650
42	507	662	137	131	320
268	386	648	165	404	166
150	348	147	79	212	205
664	51	185	255	273	143
487	664	24	379	315	249
386	442	226	228	81	638
184	156	525	269	129	180
112	236	382	214	603	173
388	171	14	433	147	633
628	143	373	583	271	629
489	487	609	78	560	229
30	105	274	446	159	213
319	340	584	382	100	661
16	472	397	523	3	242
339	537	581	361	661	484
34	500	543	659	424	522
205	304	84	139	118	205
276	402	27	442	206	168
362	276	658	248	652	616
581	545	48	91	312	660
320	313	204	509	662	655
397	169	153	179	124	553
16	658	164	236	99	93
542	189	56	309	517	148
302	105	92	436	583	481
589	516	166	638	254	212
187	549	308	348	268	180
461	4	113	278	129	137
449	382	468	457	532	454
137	649	581	120	588	654
568	580	635	399	180	571
658	336	588	237	142	606
275	141	171	549	627	228
365	62	300	104	323	345
632	60	643	603	100	216
425	148	129	75	565	583
330	57	508	94	382	75
621	528	493	454	111	624
610	167	584	660	458	630
219	84	148	349	524	495
80	267	72	39	527	317
65	590	375	520	40	413
212	110	530	20	449	549
566	491	321	138	458	628
567	625	158	112	1	473
83	350	208	357	66	212
656	427	516	366	172	607
484	317	24	358	590	632
148	486	93	364	50	535
91	52	595	341	520	481
347	586	272	562	11	243
297	642	419	9	207	342
18	70	149	211	3	137
103	208	558	515	518	656
358	380	31	451	453	388
271	158	167	328	576	148
278	523	357	416	406	546
558	192	26	424	95	417
295	341	311	270	411	483
29	413	597	141	401	558
646	591	99	299	382	410
561	324	659	85	307	487
579	154	153	383	512	356
332	501	323	276	335	582
486	442	1	4	635	607
314	232	494	392	272	260
547	614	62	121	320	71
257	518	426	540	15	298
476	489	581	87	288	620
467	584	464	273	570	277
519	313	61	391	109	34
394	104	481	359	72	632
32	80	618	160	655	542
159	269	463	92	23	358
479	355	322	120	468	577
333	277	74	333	475	654
64	185	175	23	651	65
294	555	540	5	643	108
272	427	251	443	337	563
511	431	451	660	333	419
342	295	189	251	244	88
628	433	242	166	647	326
249	469	554	469	111	317
273	556	575	354	107	9
416	275	236	299	141	656
138	376	117	357	158	18
413	664	45	371	514	224
363	649	436	480	440	207
439	594	17	589	513	663
166	504	236	480	601	357
510	493	61	159	585	441
592	154	55	378	346	218
97	666	407	61	532	252
188	528	493	545	223	518
150	14	419	100	466	619
466	577	258	219	629	372
123	45	338	648	380	231
143	336	304	635	294	394
640	627	626	657	409	463
298	154	569	405	347	522
214	191	15	591	582	185
618	264	328	173	67	332
577	152	142	51	619	137
476	199	207	484	60	552
600	235	348	301	388	327
203	506	484	291	111	591
506	18	47	440	67	547
303	294	323	567	397	540
111	257	502	624	179	596
573	280	600	330	432	664
349	493	260	67	636	571
630	64	544	510	278	363
355	625	645	67	37	141
68	349	572	53	91	412
188	566	159	585	54	227
472	209	541	606	425	478
462	249	396	201	395	29
624	246	141	664	463	179
505	452	642	363	529	212
193	215	426	415	529	363
152	655	34	71	436	289
244	592	279	290	329	344
410	487	225	281	646	141
533	399	356	46	360	317
264	207	334	525	390	624
642	424	653	175	549	8
304	492	69	371	116	632
626	340	337	608	127	167
62	247	154	483	503	547
280	296	40	75	575	12
103	619	94	457	655	325
11	212	548	54	536	114
226	568	588	321	252	422
377	275	276	288	313	297
445	631	53	296	34	565
449	39	7	616	362	518
404	112	577	73	17	220
622	72	458	52	461	210
402	562	249	561	77	275
290	128	152	376	298	391
603	263	328	349	509	221
150	85	315	331	165	484
454	311	466	621	135	625
272	54	248	279	263	256
429	387	47	184	111	189
281	424	468	506	321	10
498	438	290	378	1	347
571	578	386	127	32	550
576	206	59	388	317	173
167	416	219	434	183	616
493	588	534	465	22	268
78	305	278	512	635	201
63	633	638	283	50	472
358	23	605	493	421	545
213	90	74	28	224	270
658	224	358	461	551	296
448	555	525	221	377	633
7	632	102	2	159	242
304	107	213	659	412	117
